cluster	axial count	mcr count	total occurrence
GC_00001339	4	3	8
GC_00001338	4	3	8
GC_00001333	3	4	8
GC_00001332	4	4	8
GC_00001331	5	3	8
GC_00001330	4	3	8
GC_00001337	4	3	8
GC_00001336	3	5	8
GC_00001335	4	4	8
GC_00001334	3	5	8
GC_00005654	0	1	1
GC_00005655	1	0	1
GC_00005656	1	0	1
GC_00005657	1	0	1
GC_00005650	1	0	1
GC_00005651	0	1	1
GC_00005652	1	0	1
GC_00005653	1	0	1
GC_00009100	1	0	1
GC_00009101	0	1	1
GC_00009102	1	0	1
GC_00009103	1	0	1
GC_00005658	1	0	1
GC_00005659	1	0	1
GC_00009106	0	1	1
GC_00009107	1	0	1
GC_00006879	1	0	1
GC_00006878	1	0	1
GC_00006871	1	0	1
GC_00006870	1	0	1
GC_00006873	1	0	1
GC_00006872	1	0	1
GC_00006875	1	0	1
GC_00006874	1	0	1
GC_00006877	0	1	1
GC_00006876	1	0	1
GC_00007658	1	0	1
GC_00007659	1	0	1
GC_00007656	1	0	1
GC_00007657	0	1	1
GC_00007654	1	0	1
GC_00007655	0	1	1
GC_00007652	1	0	1
GC_00007653	1	0	1
GC_00007650	0	1	1
GC_00007651	1	0	1
GC_00002026	2	3	5
GC_00002027	5	0	5
GC_00002024	3	2	5
GC_00002025	0	5	5
GC_00002022	3	2	5
GC_00002023	1	3	5
GC_00002020	2	2	5
GC_00002021	0	5	5
GC_00009049	1	0	1
GC_00009048	1	0	1
GC_00002028	3	2	5
GC_00002029	2	0	5
GC_00006564	1	0	1
GC_00006309	1	0	1
GC_00006308	1	0	1
GC_00006303	1	0	1
GC_00006302	1	0	1
GC_00006301	0	1	1
GC_00006300	1	0	1
GC_00006307	1	0	1
GC_00006306	1	0	1
GC_00006305	1	0	1
GC_00006304	1	0	1
GC_00008557	0	1	1
GC_00002682	2	0	3
GC_00002683	2	1	3
GC_00002680	0	3	3
GC_00002681	1	2	3
GC_00002686	0	3	3
GC_00002687	0	3	3
GC_00002684	3	0	3
GC_00002685	0	2	3
GC_00002688	0	2	3
GC_00002689	0	3	3
GC_00009237	0	1	1
GC_00003375	2	0	2
GC_00003374	0	2	2
GC_00003377	1	1	2
GC_00003376	2	0	2
GC_00003371	1	0	2
GC_00003370	0	2	2
GC_00003373	2	0	2
GC_00003372	0	2	2
GC_00003379	0	1	2
GC_00003378	2	0	2
GC_00004684	1	0	1
GC_00004685	1	0	1
GC_00004686	1	0	1
GC_00004687	1	0	1
GC_00004680	1	0	1
GC_00004681	0	1	1
GC_00004682	0	1	1
GC_00004683	1	0	1
GC_00004688	1	0	1
GC_00004689	0	1	1
GC_00002974	3	0	3
GC_00002975	1	2	3
GC_00002976	2	1	3
GC_00002977	1	2	3
GC_00002970	2	1	3
GC_00002971	1	2	3
GC_00002972	0	3	3
GC_00002973	0	2	3
GC_00002978	3	0	3
GC_00002979	2	1	3
GC_00003089	0	2	2
GC_00003088	0	2	2
GC_00003087	0	2	2
GC_00003086	0	2	2
GC_00003085	2	0	2
GC_00003084	0	2	2
GC_00003083	0	2	2
GC_00003082	2	0	2
GC_00003081	0	2	2
GC_00003080	0	2	2
GC_00008086	1	0	1
GC_00008087	1	0	1
GC_00008084	0	1	1
GC_00008085	1	0	1
GC_00008082	0	1	1
GC_00008083	1	0	1
GC_00008080	1	0	1
GC_00008081	0	1	1
GC_00008088	0	1	1
GC_00008089	0	1	1
GC_00003887	0	2	2
GC_00003886	1	1	2
GC_00003885	2	0	2
GC_00003884	1	1	2
GC_00003883	0	2	2
GC_00003882	1	0	2
GC_00003881	2	0	2
GC_00003880	0	2	2
GC_00003889	0	2	2
GC_00003888	2	0	2
GC_00004358	1	0	1
GC_00004359	1	0	1
GC_00004352	0	1	1
GC_00004353	0	1	1
GC_00004350	1	0	1
GC_00004351	1	0	1
GC_00004356	1	0	1
GC_00004357	1	0	1
GC_00004354	0	1	1
GC_00004355	1	0	1
GC_00005339	1	0	1
GC_00005338	0	1	1
GC_00005337	1	0	1
GC_00005336	0	1	1
GC_00005335	1	0	1
GC_00005334	1	0	1
GC_00005333	1	0	1
GC_00005332	1	0	1
GC_00005331	1	0	1
GC_00005330	0	1	1
GC_00008618	0	1	1
GC_00000671	9	8	18
GC_00000670	11	5	18
GC_00000673	9	7	18
GC_00000672	9	9	18
GC_00000859	6	9	15
GC_00000858	5	9	15
GC_00000677	9	9	18
GC_00000676	10	8	18
GC_00000679	9	9	18
GC_00000678	12	6	18
GC_00000857	5	3	15
GC_00004535	0	1	1
GC_00004532	1	0	1
GC_00000850	10	5	15
GC_00000853	5	9	15
GC_00004531	0	1	1
GC_00001100	4	6	11
GC_00001101	4	7	11
GC_00001102	8	3	11
GC_00001103	8	3	11
GC_00001104	7	4	11
GC_00001105	6	4	11
GC_00001106	5	4	11
GC_00001107	5	5	11
GC_00001108	7	4	11
GC_00001109	6	5	11
GC_00010263	0	1	1
GC_00010262	1	0	1
GC_00010261	0	1	1
GC_00010260	1	0	1
GC_00006688	1	0	1
GC_00006689	1	0	1
GC_00006686	1	0	1
GC_00006687	1	0	1
GC_00006684	1	0	1
GC_00006685	1	0	1
GC_00006682	0	1	1
GC_00006683	0	1	1
GC_00006680	0	1	1
GC_00006681	1	0	1
GC_00004828	0	1	1
GC_00004829	0	1	1
GC_00004820	1	0	1
GC_00004821	1	0	1
GC_00004822	1	0	1
GC_00004823	1	0	1
GC_00004824	0	1	1
GC_00004825	1	0	1
GC_00004826	1	0	1
GC_00004827	1	0	1
GC_00006462	1	0	1
GC_00006463	0	1	1
GC_00006460	1	0	1
GC_00006461	1	0	1
GC_00006466	1	0	1
GC_00006467	1	0	1
GC_00006464	1	0	1
GC_00006465	0	1	1
GC_00006468	0	1	1
GC_00006469	0	1	1
GC_00000037	13	9	25
GC_00000036	10	9	25
GC_00002753	1	2	3
GC_00000035	13	8	25
GC_00008503	1	0	1
GC_00008502	1	0	1
GC_00008501	1	0	1
GC_00000034	13	9	25
GC_00008507	1	0	1
GC_00008506	1	0	1
GC_00008505	0	1	1
GC_00008504	1	0	1
GC_00000033	13	9	25
GC_00008509	1	0	1
GC_00008508	1	0	1
GC_00000032	12	9	25
GC_00000031	13	9	25
GC_00000030	13	9	25
GC_00007227	1	0	1
GC_00007226	0	1	1
GC_00007225	0	1	1
GC_00007224	1	0	1
GC_00007223	1	0	1
GC_00005209	1	0	1
GC_00007221	0	1	1
GC_00007220	0	1	1
GC_00001789	4	2	6
GC_00007229	0	1	1
GC_00007228	1	0	1
GC_00001786	4	1	6
GC_00001787	4	1	6
GC_00001784	1	4	6
GC_00009108	0	1	1
GC_00001785	1	5	6
GC_00009109	0	1	1
GC_00001782	3	3	6
GC_00001783	2	3	6
GC_00001780	2	3	6
GC_00005200	1	0	1
GC_00004110	0	2	2
GC_00002761	2	1	3
GC_00002760	0	3	3
GC_00002763	1	2	3
GC_00002762	1	2	3
GC_00002765	0	2	3
GC_00002764	1	2	3
GC_00002767	2	1	3
GC_00002766	3	0	3
GC_00002769	2	0	3
GC_00002768	3	0	3
GC_00008827	1	0	1
GC_00003142	0	2	2
GC_00003143	0	2	2
GC_00003140	0	2	2
GC_00003141	0	2	2
GC_00003414	1	1	2
GC_00003415	0	2	2
GC_00003416	0	2	2
GC_00003145	0	2	2
GC_00003418	0	2	2
GC_00003419	2	0	2
GC_00003148	0	2	2
GC_00003149	0	2	2
GC_00009105	0	1	1
GC_00002894	1	2	3
GC_00004881	1	0	1
GC_00000998	5	7	13
GC_00000999	9	3	13
GC_00000994	6	6	13
GC_00000995	6	6	13
GC_00000996	5	6	13
GC_00000997	8	4	13
GC_00000990	7	5	13
GC_00000991	6	7	13
GC_00000992	5	8	13
GC_00000993	7	5	13
GC_00007879	1	0	1
GC_00002812	0	3	3
GC_00000194	13	9	22
GC_00000195	13	8	22
GC_00000196	12	9	22
GC_00000197	13	9	22
GC_00000190	11	9	22
GC_00000191	11	9	22
GC_00000192	12	9	22
GC_00000193	12	9	22
GC_00000198	10	9	22
GC_00000199	12	9	22
GC_00005818	0	1	1
GC_00005819	1	0	1
GC_00001829	2	2	6
GC_00001828	2	4	6
GC_00001827	2	4	6
GC_00001826	2	4	6
GC_00001825	4	2	6
GC_00001824	3	2	6
GC_00001823	1	4	6
GC_00001822	1	5	6
GC_00001821	1	4	6
GC_00001820	1	4	6
GC_00000782	10	7	17
GC_00000785	8	6	17
GC_00000784	9	8	17
GC_00000338	11	9	21
GC_00000339	12	9	21
GC_00004268	1	0	1
GC_00000448	11	9	20
GC_00000449	9	7	20
GC_00000446	12	8	20
GC_00000447	11	9	20
GC_00000444	11	9	20
GC_00000445	10	9	20
GC_00000334	13	6	21
GC_00000335	10	9	21
GC_00000440	11	9	20
GC_00000441	10	9	20
GC_00008693	1	0	1
GC_00000789	10	6	16
GC_00008691	1	0	1
GC_00008690	0	1	1
GC_00008697	0	1	1
GC_00008696	1	0	1
GC_00008695	1	0	1
GC_00000964	10	3	13
GC_00008699	1	0	1
GC_00008698	0	1	1
GC_00000967	4	8	13
GC_00000966	6	5	13
GC_00000961	2	7	13
GC_00000960	8	5	13
GC_00000963	4	7	13
GC_00000962	6	6	13
GC_00010014	1	0	1
GC_00010015	0	1	1
GC_00010016	1	0	1
GC_00010017	1	0	1
GC_00010010	0	1	1
GC_00010011	0	1	1
GC_00010012	1	0	1
GC_00010013	0	1	1
GC_00010018	1	0	1
GC_00010019	0	1	1
GC_00009045	0	1	1
GC_00001569	2	5	7
GC_00003536	0	1	2
GC_00007419	0	1	1
GC_00009044	1	0	1
GC_00007414	1	0	1
GC_00007415	1	0	1
GC_00007416	1	0	1
GC_00007417	1	0	1
GC_00007410	0	1	1
GC_00007411	1	0	1
GC_00007412	1	0	1
GC_00007413	1	0	1
GC_00009046	1	0	1
GC_00001319	3	3	9
GC_00001318	6	2	9
GC_00005678	1	0	1
GC_00005679	0	1	1
GC_00001315	2	6	9
GC_00001314	4	4	9
GC_00001317	3	5	9
GC_00001316	3	6	9
GC_00001311	2	6	9
GC_00001310	4	5	9
GC_00001313	4	1	9
GC_00001312	2	6	9
GC_00009122	1	0	1
GC_00009123	0	1	1
GC_00009120	1	0	1
GC_00009121	1	0	1
GC_00009126	0	1	1
GC_00009043	1	0	1
GC_00009124	1	0	1
GC_00009125	0	1	1
GC_00009128	1	0	1
GC_00009042	0	1	1
GC_00006893	1	0	1
GC_00006892	0	1	1
GC_00006891	1	0	1
GC_00006890	1	0	1
GC_00006897	0	1	1
GC_00006896	0	1	1
GC_00006895	0	1	1
GC_00006894	0	1	1
GC_00004313	1	0	1
GC_00006899	1	0	1
GC_00006898	1	0	1
GC_00008994	0	1	1
GC_00008995	0	1	1
GC_00008996	1	0	1
GC_00008997	0	1	1
GC_00008990	1	0	1
GC_00008991	0	1	1
GC_00008992	1	0	1
GC_00008340	1	0	1
GC_00008998	1	0	1
GC_00008999	1	0	1
GC_00009029	1	0	1
GC_00004310	0	1	1
GC_00009027	0	1	1
GC_00009026	0	1	1
GC_00009025	1	0	1
GC_00009024	1	0	1
GC_00009023	0	1	1
GC_00009022	0	1	1
GC_00009021	1	0	1
GC_00009020	0	1	1
GC_00006099	0	1	1
GC_00006098	1	0	1
GC_00002835	3	0	3
GC_00006092	1	0	1
GC_00006091	1	0	1
GC_00006090	1	0	1
GC_00006097	1	0	1
GC_00006096	1	0	1
GC_00006095	1	0	1
GC_00006094	0	1	1
GC_00004311	1	0	1
GC_00003457	0	2	2
GC_00006329	1	0	1
GC_00006328	1	0	1
GC_00006325	0	1	1
GC_00006324	0	1	1
GC_00006327	1	0	1
GC_00006326	0	1	1
GC_00006321	1	0	1
GC_00006320	1	0	1
GC_00006323	1	0	1
GC_00006322	0	1	1
GC_00003319	1	1	2
GC_00003318	0	2	2
GC_00003317	2	0	2
GC_00003316	2	0	2
GC_00003315	0	1	2
GC_00003314	1	1	2
GC_00003313	0	1	2
GC_00003312	1	1	2
GC_00003311	2	0	2
GC_00003310	1	0	2
GC_00002408	3	0	3
GC_00002409	0	3	3
GC_00002958	3	0	3
GC_00002959	0	3	3
GC_00002956	0	3	3
GC_00002957	1	1	3
GC_00002954	0	3	3
GC_00002955	2	1	3
GC_00002952	2	0	3
GC_00002953	0	2	3
GC_00002950	0	2	3
GC_00002951	2	0	3
GC_00004055	1	1	2
GC_00004054	2	0	2
GC_00004338	1	0	1
GC_00004339	0	1	1
GC_00004334	0	1	1
GC_00004335	1	0	1
GC_00004336	1	0	1
GC_00004337	1	0	1
GC_00004330	0	1	1
GC_00004331	1	0	1
GC_00004332	1	0	1
GC_00004333	1	0	1
GC_00005311	1	0	1
GC_00005310	1	0	1
GC_00005313	1	0	1
GC_00005312	0	1	1
GC_00005315	0	1	1
GC_00005314	1	0	1
GC_00005317	1	0	1
GC_00005316	1	0	1
GC_00005319	0	1	1
GC_00005318	1	0	1
GC_00007250	1	0	1
GC_00000837	10	6	16
GC_00000836	10	6	16
GC_00000835	6	9	16
GC_00000834	10	5	16
GC_00000833	10	5	16
GC_00000832	10	5	16
GC_00000831	7	9	16
GC_00000830	9	7	16
GC_00000839	9	7	16
GC_00000838	6	9	16
GC_00010241	1	0	1
GC_00010240	1	0	1
GC_00010243	1	0	1
GC_00010242	1	0	1
GC_00010245	0	1	1
GC_00010244	1	0	1
GC_00010247	1	0	1
GC_00010246	1	0	1
GC_00010249	0	1	1
GC_00010248	0	1	1
GC_00004919	0	1	1
GC_00009779	1	0	1
GC_00006660	0	1	1
GC_00006661	0	1	1
GC_00006662	0	1	1
GC_00006663	1	0	1
GC_00006664	0	1	1
GC_00006665	1	0	1
GC_00006666	0	1	1
GC_00006667	1	0	1
GC_00006668	0	1	1
GC_00006669	0	1	1
GC_00004802	0	1	1
GC_00004803	1	0	1
GC_00004800	1	0	1
GC_00004801	0	1	1
GC_00004806	0	1	1
GC_00004807	0	1	1
GC_00004804	0	1	1
GC_00004805	0	1	1
GC_00004808	0	1	1
GC_00004809	1	0	1
GC_00001128	3	5	11
GC_00001129	4	7	11
GC_00001122	6	4	11
GC_00001123	5	5	11
GC_00001120	4	2	11
GC_00001121	5	6	11
GC_00001126	6	5	11
GC_00001127	7	3	11
GC_00001124	4	7	11
GC_00001125	6	4	11
GC_00006404	1	0	1
GC_00006405	1	0	1
GC_00006406	1	0	1
GC_00006407	0	1	1
GC_00006400	1	0	1
GC_00006401	1	0	1
GC_00006402	0	1	1
GC_00006403	1	0	1
GC_00009774	1	0	1
GC_00006408	0	1	1
GC_00006409	1	0	1
GC_00008525	1	0	1
GC_00008524	1	0	1
GC_00008527	1	0	1
GC_00008526	1	0	1
GC_00008521	0	1	1
GC_00008520	0	1	1
GC_00008523	1	0	1
GC_00008522	1	0	1
GC_00008529	0	1	1
GC_00008528	1	0	1
GC_00007646	1	0	1
GC_00007209	1	0	1
GC_00007208	1	0	1
GC_00007759	0	1	1
GC_00007758	1	0	1
GC_00007201	0	1	1
GC_00007200	1	0	1
GC_00007203	1	0	1
GC_00007202	0	1	1
GC_00007205	1	0	1
GC_00007204	1	0	1
GC_00007207	1	0	1
GC_00007206	1	0	1
GC_00002892	3	0	3
GC_00004411	0	1	1
GC_00004146	0	2	2
GC_00004413	1	0	1
GC_00009928	0	1	1
GC_00004144	1	1	2
GC_00009922	1	0	1
GC_00004415	1	0	1
GC_00009920	1	0	1
GC_00009921	1	0	1
GC_00009926	1	0	1
GC_00009927	1	0	1
GC_00009924	1	0	1
GC_00004142	2	0	2
GC_00004141	2	0	2
GC_00004140	1	1	2
GC_00003124	2	0	2
GC_00000845	7	8	16
GC_00003126	0	2	2
GC_00003127	0	2	2
GC_00003120	0	2	2
GC_00003121	0	2	2
GC_00003122	0	2	2
GC_00003123	0	2	2
GC_00003128	0	2	2
GC_00003129	2	0	2
GC_00005548	0	1	1
GC_00005549	1	0	1
GC_00009912	0	1	1
GC_00008188	1	0	1
GC_00009910	0	1	1
GC_00009917	0	1	1
GC_00005546	0	1	1
GC_00009916	0	1	1
GC_00005547	1	0	1
GC_00009915	0	1	1
GC_00009914	0	1	1
GC_00002754	0	3	3
GC_00002755	2	1	3
GC_00002756	2	1	3
GC_00004895	1	0	1
GC_00002757	3	0	3
GC_00000735	9	8	17
GC_00002750	0	3	3
GC_00004897	1	0	1
GC_00002203	1	3	4
GC_00008837	0	1	1
GC_00003438	1	1	2
GC_00003439	2	0	2
GC_00002752	0	3	3
GC_00008836	0	1	1
GC_00003432	2	0	2
GC_00004891	1	0	1
GC_00003430	0	1	2
GC_00003431	0	2	2
GC_00003436	1	1	2
GC_00003437	2	0	2
GC_00003434	0	2	2
GC_00003435	2	0	2
GC_00004479	1	0	1
GC_00004478	0	1	1
GC_00004893	1	0	1
GC_00004473	1	0	1
GC_00004472	0	1	1
GC_00004471	1	0	1
GC_00004892	0	1	1
GC_00004477	0	1	1
GC_00004476	0	1	1
GC_00004475	1	0	1
GC_00004474	1	0	1
GC_00008323	1	0	1
GC_00008322	1	0	1
GC_00008321	0	1	1
GC_00008320	1	0	1
GC_00008327	1	0	1
GC_00008326	1	0	1
GC_00008325	1	0	1
GC_00008324	0	1	1
GC_00003407	2	0	2
GC_00008329	0	1	1
GC_00008328	1	0	1
GC_00003406	2	0	2
GC_00001801	2	4	6
GC_00001800	3	3	6
GC_00001803	3	2	6
GC_00001802	2	4	6
GC_00001805	4	2	6
GC_00001804	4	2	6
GC_00001807	1	5	6
GC_00001806	3	1	6
GC_00001809	1	4	6
GC_00004899	1	0	1
GC_00005876	1	0	1
GC_00005877	1	0	1
GC_00005870	1	0	1
GC_00005871	1	0	1
GC_00005872	0	1	1
GC_00004898	1	0	1
GC_00003409	1	1	2
GC_00000312	11	9	21
GC_00000313	10	9	21
GC_00000310	11	9	21
GC_00003156	0	2	2
GC_00000316	12	9	21
GC_00000317	11	9	21
GC_00000314	13	8	21
GC_00000315	12	9	21
GC_00000318	11	9	21
GC_00000319	11	9	21
GC_00009492	1	0	1
GC_00009493	1	0	1
GC_00009490	1	0	1
GC_00009491	0	1	1
GC_00009496	1	0	1
GC_00009497	1	0	1
GC_00009494	0	1	1
GC_00009495	0	1	1
GC_00009498	1	0	1
GC_00009499	1	0	1
GC_00007436	1	0	1
GC_00007437	1	0	1
GC_00007434	0	1	1
GC_00007435	0	1	1
GC_00007432	1	0	1
GC_00007433	1	0	1
GC_00007430	1	0	1
GC_00004757	1	0	1
GC_00007928	0	1	1
GC_00007929	0	1	1
GC_00007438	0	1	1
GC_00007439	0	1	1
GC_00001377	4	4	8
GC_00001376	4	3	8
GC_00001375	1	6	8
GC_00001374	4	2	8
GC_00001373	6	1	8
GC_00001372	4	4	8
GC_00001371	2	3	8
GC_00001370	1	6	8
GC_00005698	1	0	1
GC_00005699	1	0	1
GC_00001379	2	6	8
GC_00001378	3	5	8
GC_00009144	1	0	1
GC_00009145	0	1	1
GC_00009146	1	0	1
GC_00009147	1	0	1
GC_00009140	1	0	1
GC_00009141	1	0	1
GC_00009142	0	1	1
GC_00009143	0	1	1
GC_00004751	1	0	1
GC_00009148	1	0	1
GC_00009149	1	0	1
GC_00010038	1	0	1
GC_00010039	1	0	1
GC_00010036	1	0	1
GC_00010037	1	0	1
GC_00010034	0	1	1
GC_00010035	1	0	1
GC_00010032	0	1	1
GC_00010033	0	1	1
GC_00010030	1	0	1
GC_00010031	0	1	1
GC_00001467	4	3	7
GC_00001466	3	4	7
GC_00001465	4	3	7
GC_00009001	1	0	1
GC_00009000	1	0	1
GC_00009003	1	0	1
GC_00001464	4	3	7
GC_00009005	1	0	1
GC_00009004	1	0	1
GC_00009007	1	0	1
GC_00009006	1	0	1
GC_00009009	0	1	1
GC_00001391	4	3	8
GC_00001390	4	3	8
GC_00001461	4	3	7
GC_00001460	4	3	7
GC_00006347	1	0	1
GC_00006346	1	0	1
GC_00006345	0	1	1
GC_00006344	0	1	1
GC_00006343	0	1	1
GC_00006342	1	0	1
GC_00006341	0	1	1
GC_00006340	0	1	1
GC_00006349	0	1	1
GC_00006348	1	0	1
GC_00007698	1	0	1
GC_00007699	1	0	1
GC_00007692	1	0	1
GC_00007693	1	0	1
GC_00007690	0	1	1
GC_00007691	0	1	1
GC_00007696	0	1	1
GC_00007697	1	0	1
GC_00007694	0	1	1
GC_00007695	1	0	1
GC_00003331	1	1	2
GC_00003330	1	1	2
GC_00003333	0	2	2
GC_00003332	0	2	2
GC_00003335	1	0	2
GC_00003334	2	0	2
GC_00003337	2	0	2
GC_00003336	0	2	2
GC_00003339	0	2	2
GC_00003338	2	0	2
GC_00002422	3	0	3
GC_00002423	0	3	3
GC_00002420	2	1	3
GC_00002421	3	0	3
GC_00002426	1	2	3
GC_00002427	3	0	3
GC_00002424	1	2	3
GC_00002425	0	3	3
GC_00002428	0	3	3
GC_00002429	2	1	3
GC_00010099	0	1	1
GC_00003843	2	0	2
GC_00003842	0	2	2
GC_00003841	2	0	2
GC_00003840	2	0	2
GC_00003847	0	2	2
GC_00003846	0	2	2
GC_00003845	2	0	2
GC_00003844	1	1	2
GC_00003595	2	0	2
GC_00003594	2	0	2
GC_00003849	2	0	2
GC_00003596	0	2	2
GC_00003591	2	0	2
GC_00003590	1	1	2
GC_00003593	1	1	2
GC_00003592	1	1	2
GC_00004640	0	1	1
GC_00004317	0	1	1
GC_00004642	0	1	1
GC_00004315	1	0	1
GC_00004644	1	0	1
GC_00004645	1	0	1
GC_00004646	0	1	1
GC_00004647	1	0	1
GC_00004648	1	0	1
GC_00004649	1	0	1
GC_00004318	1	0	1
GC_00004319	1	0	1
GC_00005997	0	1	1
GC_00005996	0	1	1
GC_00005995	0	1	1
GC_00005994	1	0	1
GC_00005993	1	0	1
GC_00005992	0	1	1
GC_00005991	1	0	1
GC_00005990	1	0	1
GC_00005999	0	1	1
GC_00005998	1	0	1
GC_00000819	9	7	16
GC_00000818	5	9	16
GC_00000811	10	6	16
GC_00000810	7	9	16
GC_00000813	9	7	16
GC_00000812	9	7	16
GC_00000815	6	8	16
GC_00000814	8	8	16
GC_00000817	8	8	16
GC_00000816	8	8	16
GC_00009791	1	0	1
GC_00009790	0	1	1
GC_00009793	1	0	1
GC_00009792	0	1	1
GC_00009795	1	0	1
GC_00009794	1	0	1
GC_00009797	0	1	1
GC_00009796	1	0	1
GC_00009799	1	0	1
GC_00009798	1	0	1
GC_00006648	1	0	1
GC_00006649	1	0	1
GC_00006642	1	0	1
GC_00006643	1	0	1
GC_00006640	1	0	1
GC_00006641	0	1	1
GC_00006646	1	0	1
GC_00006647	1	0	1
GC_00006644	1	0	1
GC_00006645	1	0	1
GC_00000769	9	8	17
GC_00000768	8	9	17
GC_00000763	12	5	17
GC_00000762	8	9	17
GC_00000761	9	7	17
GC_00000760	9	7	17
GC_00000767	9	7	17
GC_00000766	9	7	17
GC_00000765	10	5	17
GC_00000764	10	6	17
GC_00004864	1	0	1
GC_00004865	1	0	1
GC_00004866	0	1	1
GC_00004867	0	1	1
GC_00004860	0	1	1
GC_00004861	1	0	1
GC_00004862	0	1	1
GC_00004863	1	0	1
GC_00008150	1	0	1
GC_00008151	0	1	1
GC_00008152	1	0	1
GC_00008153	1	0	1
GC_00004868	1	0	1
GC_00004869	0	1	1
GC_00008156	1	0	1
GC_00008157	0	1	1
GC_00001148	3	3	10
GC_00001149	3	3	10
GC_00005199	1	0	1
GC_00005198	0	1	1
GC_00005197	1	0	1
GC_00001145	5	6	11
GC_00001146	6	5	11
GC_00005194	0	1	1
GC_00005193	1	0	1
GC_00005192	1	0	1
GC_00005191	1	0	1
GC_00005190	1	0	1
GC_00006428	1	0	1
GC_00006429	0	1	1
GC_00006426	1	0	1
GC_00006427	1	0	1
GC_00006424	0	1	1
GC_00006425	0	1	1
GC_00006422	1	0	1
GC_00006423	0	1	1
GC_00006420	0	1	1
GC_00006421	0	1	1
GC_00009658	1	0	1
GC_00009659	0	1	1
GC_00005862	0	1	1
GC_00007599	0	1	1
GC_00007598	0	1	1
GC_00008549	1	0	1
GC_00008548	1	0	1
GC_00007591	1	0	1
GC_00007590	1	0	1
GC_00007593	1	0	1
GC_00007592	0	1	1
GC_00007595	1	0	1
GC_00007594	1	0	1
GC_00007597	0	1	1
GC_00007596	0	1	1
GC_00005739	1	0	1
GC_00005738	1	0	1
GC_00000867	10	5	15
GC_00005733	1	0	1
GC_00005732	1	0	1
GC_00005731	1	0	1
GC_00005730	1	0	1
GC_00005737	1	0	1
GC_00005736	1	0	1
GC_00005735	1	0	1
GC_00005734	1	0	1
GC_00009654	0	1	1
GC_00009655	0	1	1
GC_00007779	0	1	1
GC_00007778	1	0	1
GC_00007775	0	1	1
GC_00007774	1	0	1
GC_00007777	1	0	1
GC_00007776	0	1	1
GC_00007771	1	0	1
GC_00007770	1	0	1
GC_00007773	0	1	1
GC_00007772	1	0	1
GC_00000869	8	7	15
GC_00003696	2	0	2
GC_00003697	1	1	2
GC_00003694	2	0	2
GC_00003695	2	0	2
GC_00003692	2	0	2
GC_00003693	2	0	2
GC_00003922	2	0	2
GC_00003691	1	1	2
GC_00007813	1	0	1
GC_00006977	1	0	1
GC_00009948	0	1	1
GC_00009949	0	1	1
GC_00009944	1	0	1
GC_00009945	0	1	1
GC_00009946	1	0	1
GC_00009947	1	0	1
GC_00009940	0	1	1
GC_00009941	1	0	1
GC_00009942	0	1	1
GC_00009943	1	0	1
GC_00007814	1	0	1
GC_00007816	1	0	1
GC_00000675	10	8	18
GC_00000674	12	5	18
GC_00004538	1	0	1
GC_00004539	0	1	1
GC_00004536	1	0	1
GC_00002859	0	3	3
GC_00002858	1	2	3
GC_00007817	0	1	1
GC_00004537	0	1	1
GC_00002853	1	2	3
GC_00002852	0	2	3
GC_00002851	0	3	3
GC_00002850	3	0	3
GC_00002857	2	0	3
GC_00004534	1	0	1
GC_00002855	3	0	3
GC_00002854	2	1	3
GC_00000856	10	4	15
GC_00000851	11	3	15
GC_00009938	1	0	1
GC_00004533	0	1	1
GC_00003458	0	2	2
GC_00003459	1	1	2
GC_00003108	2	0	2
GC_00003109	2	0	2
GC_00003106	0	2	2
GC_00003107	2	0	2
GC_00003104	0	2	2
GC_00000860	8	7	15
GC_00003450	2	0	2
GC_00003451	2	0	2
GC_00003100	0	2	2
GC_00003101	0	2	2
GC_00000150	10	8	23
GC_00004102	0	2	2
GC_00000152	13	9	23
GC_00004100	0	2	2
GC_00004107	2	0	2
GC_00004106	0	2	2
GC_00000156	11	9	23
GC_00000157	9	9	23
GC_00004455	1	0	1
GC_00004454	0	1	1
GC_00004109	0	1	2
GC_00004456	1	0	1
GC_00004451	1	0	1
GC_00004450	0	1	1
GC_00004453	0	1	1
GC_00004452	0	1	1
GC_00008305	1	0	1
GC_00008304	1	0	1
GC_00008307	0	1	1
GC_00005482	1	0	1
GC_00008301	0	1	1
GC_00008300	0	1	1
GC_00008303	1	0	1
GC_00008302	0	1	1
GC_00000861	11	4	15
GC_00008309	1	0	1
GC_00008308	1	0	1
GC_00005484	1	0	1
GC_00005856	1	0	1
GC_00005857	1	0	1
GC_00005854	0	1	1
GC_00005855	1	0	1
GC_00005852	1	0	1
GC_00005487	0	1	1
GC_00005850	0	1	1
GC_00005851	1	0	1
GC_00005486	1	0	1
GC_00005858	1	0	1
GC_00005859	1	0	1
GC_00000451	12	8	20
GC_00000862	8	7	15
GC_00000453	11	9	20
GC_00000374	12	9	21
GC_00000375	13	8	21
GC_00000376	13	8	21
GC_00000452	11	8	20
GC_00000370	12	8	21
GC_00000371	10	7	21
GC_00000372	10	9	21
GC_00000373	12	9	21
GC_00000327	13	8	21
GC_00000378	11	8	21
GC_00000379	11	9	21
GC_00000326	10	9	21
GC_00000863	10	4	15
GC_00000324	11	9	21
GC_00001900	5	0	5
GC_00000864	11	4	15
GC_00001687	2	4	6
GC_00000865	7	8	15
